Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-Burbank-S12,8,0,2,4,Male,Math,6,0,may.,2006,40,2,Player 3,2,5860,1,1
LILA-Burbank-S12,9,0,2,4,Male,Math,6,0,may.,2006,20,0,Player 1,0,7844,0,0
LILA-Burbank-S12,11,0,2,4,Male,Math,6,0,may.,2006,40,2,Player 3,2,6328,1,1
LILA-Burbank-S12,15,0,2,4,Male,Math,6,0,may.,2006,40,0,Player 1,0,7359,1,1
LILA-Burbank-S12,18,0,2,4,Male,Math,6,0,may.,2006,40,0,Player 1,1,13141,1,1
LILA-Burbank-S12,19,0,2,4,Male,Math,6,0,may.,2006,20,1,Player 2,0,6125,0,0
LILA-Burbank-S12,6,0,2,5,Female,English,7,1,nov.,2005,40,1,Player 2,0,25788,1,1
LILA-Burbank-S12,8,0,2,5,Female,English,7,1,nov.,2005,20,0,Player 1,2,12600,1,0
LILA-Burbank-S12,11,0,2,5,Female,English,7,1,nov.,2005,40,0,Player 1,1,9039,1,1
LILA-Burbank-S12,14,0,2,5,Female,English,7,1,nov.,2005,40,0,Player 1,2,8984,1,1
LILA-Burbank-S12,15,0,2,5,Female,English,7,1,nov.,2005,40,1,Player 2,0,10001,1,1
LILA-Burbank-S12,16,0,2,5,Female,English,7,1,nov.,2005,40,2,Player 3,0,18739,1,1
LILA-Burbank-S12,4,0,2,6,Female,English,6,2 or more,oct.,2006,40,0,Player 1,1,23017,1,1
LILA-Burbank-S12,9,0,2,6,Female,English,6,2 or more,oct.,2006,40,2,Player 3,0,6547,1,1
LILA-Burbank-S12,14,0,2,6,Female,English,6,2 or more,oct.,2006,40,1,Player 2,2,11704,1,1
LILA-Burbank-S12,15,0,2,6,Female,English,6,2 or more,oct.,2006,40,2,Player 3,2,5532,1,1
LILA-Burbank-S12,16,0,2,6,Female,English,6,2 or more,oct.,2006,40,0,Player 1,0,9860,1,1
LILA-Burbank-S12,20,0,2,6,Female,English,6,2 or more,oct.,2006,40,1,Player 2,0,19376,1,1
LILA-Burbank-S12,5,0,2,7,Female,English,7,1,nov.,2005,40,1,Player 2,2,9687,1,1
LILA-Burbank-S12,7,0,2,7,Female,English,7,1,nov.,2005,40,0,Player 1,0,15848,1,1
LILA-Burbank-S12,11,0,2,7,Female,English,7,1,nov.,2005,40,1,Player 2,0,7276,1,1
LILA-Burbank-S12,19,0,2,7,Female,English,7,1,nov.,2005,20,0,Player 1,1,10850,1,0
LILA-Burbank-S12,4,0,2,8,Male,English,7,0,aug.,2005,40,1,Player 2,1,27782,1,1
LILA-Burbank-S12,5,0,2,8,Male,English,7,0,aug.,2005,40,2,Player 3,0,11188,1,1
LILA-Burbank-S12,17,0,2,8,Male,English,7,0,aug.,2005,40,2,Player 3,2,4093,1,1
LILA-Burbank-S13,4,0,0,0,Male,Science / Technology,9,1,jan.,2003,40,1,Player 2,1,9704,1,1
LILA-Burbank-S13,12,0,0,0,Male,Science / Technology,9,1,jan.,2003,40,0,Player 1,2,8705,1,1
LILA-Burbank-S13,3,0,0,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,0,14633,0,1
LILA-Burbank-S13,7,0,0,1,Male,Science / Technology,9,1,oct.,2003,40,1,Player 2,0,15538,1,1
LILA-Burbank-S13,13,0,0,1,Male,Science / Technology,9,1,oct.,2003,40,1,Player 2,1,13822,1,1
LILA-Burbank-S13,16,0,0,1,Male,Science / Technology,9,1,oct.,2003,40,1,Player 2,0,11354,1,1
LILA-Burbank-S13,9,0,0,2,Male,English,9,2 or more,jul.,2003,20,1,Player 2,2,7160,0,0
LILA-Burbank-S13,10,0,0,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,1,25989,1,1
LILA-Burbank-S13,13,0,0,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,1,32604,1,1
LILA-Burbank-S13,14,0,0,2,Male,English,9,2 or more,jul.,2003,40,0,Player 1,2,20062,1,1
LILA-Burbank-S13,16,0,0,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,0,6365,1,1
LILA-Burbank-S13,19,0,0,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,1,7456,1,1
LILA-Burbank-S13,6,0,0,3,Male,Math,9,1,nov.,2003,40,2,Player 3,2,4992,1,1
LILA-Burbank-S13,10,0,0,3,Male,Math,9,1,nov.,2003,20,0,Player 1,0,5257,0,0
LILA-Burbank-S13,12,0,0,3,Male,Math,9,1,nov.,2003,40,2,Player 3,2,11950,1,1
LILA-Burbank-S13,16,0,0,3,Male,Math,9,1,nov.,2003,20,0,Player 1,1,8612,0,0
LILA-Burbank-S13,17,0,0,3,Male,Math,9,1,nov.,2003,20,1,Player 2,1,4634,0,0
LILA-Burbank-S13,19,0,0,3,Male,Math,9,1,nov.,2003,20,0,Player 1,0,7738,0,0
LILA-Burbank-S13,12,0,0,4,Female,Math,9,0,jul.,2003,40,1,Player 2,1,14071,1,1
LILA-Burbank-S13,15,0,0,4,Female,Math,9,0,jul.,2003,40,1,Player 2,0,10639,1,1
LILA-Burbank-S13,17,0,0,4,Female,Math,9,0,jul.,2003,20,0,Player 1,2,13510,1,0
LILA-Burbank-S13,20,0,0,4,Female,Math,9,0,jul.,2003,40,0,Player 1,1,13057,1,1
LILA-Burbank-S13,5,0,0,5,Male,French,9,2 or more,jul.,2003,20,1,Player 2,1,37658,0,0
LILA-Burbank-S13,11,0,0,5,Male,French,9,2 or more,jul.,2003,40,1,Player 2,2,15023,0,1
LILA-Burbank-S13,15,0,0,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,2,13525,1,1
LILA-Burbank-S13,18,0,0,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,0,22978,1,1
LILA-Burbank-S13,20,0,0,5,Male,French,9,2 or more,jul.,2003,40,1,Player 2,0,12776,1,1
LILA-Burbank-S13,5,0,0,6,Female,English,9,1,apr.,2004,20,0,Player 1,2,7207,1,0
LILA-Burbank-S13,6,0,0,6,Female,English,9,1,apr.,2004,40,1,Player 2,0,5866,1,1
LILA-Burbank-S13,7,0,0,6,Female,English,9,1,apr.,2004,40,2,Player 3,0,4181,1,1
LILA-Burbank-S13,18,0,0,6,Female,English,9,1,apr.,2004,40,1,Player 2,0,5959,1,1
LILA-Burbank-S13,3,0,0,7,Female,Math,9,1,nov.,2003,20,1,Player 2,0,22823,0,0
LILA-Burbank-S13,4,0,0,7,Female,Math,9,1,nov.,2003,40,2,Player 3,1,8502,1,1
LILA-Burbank-S13,8,0,0,7,Female,Math,9,1,nov.,2003,40,0,Player 1,2,17409,1,1
LILA-Burbank-S13,11,0,0,7,Female,Math,9,1,nov.,2003,20,0,Player 1,1,11154,1,0
LILA-Burbank-S13,5,0,0,8,Male,Math,9,1,nov.,2004,40,2,Player 3,0,4181,1,1
LILA-Burbank-S13,6,0,0,8,Male,Math,9,1,nov.,2004,40,0,Player 1,0,7769,1,1
LILA-Burbank-S13,9,0,0,8,Male,Math,9,1,nov.,2004,20,0,Player 1,1,5257,1,0
LILA-Burbank-S13,14,0,0,8,Male,Math,9,1,nov.,2004,40,2,Player 3,0,2949,1,1
LILA-Burbank-S13,15,0,0,8,Male,Math,9,1,nov.,2004,40,0,Player 1,0,5538,1,1
LILA-Burbank-S13,17,0,0,8,Male,Math,9,1,nov.,2004,40,2,Player 3,2,2231,1,1
LILA-Burbank-S13,20,0,0,8,Male,Math,9,1,nov.,2004,40,2,Player 3,2,2730,1,1
LILA-Burbank-S13,8,0,0,10,Male,Science / Technology,9,2 or more,oct.,2003,20,2,Player 3,1,13369,0,0
LILA-Burbank-S13,10,0,0,10,Male,Science / Technology,9,2 or more,oct.,2003,20,1,Player 2,1,8424,0,0
LILA-Burbank-S13,11,0,0,10,Male,Science / Technology,9,2 or more,oct.,2003,20,2,Player 3,0,6739,0,0
LILA-Burbank-S13,18,0,0,10,Male,Science / Technology,9,2 or more,oct.,2003,20,0,Player 1,2,10561,0,0
LILA-Burbank-S13,19,0,0,10,Male,Science / Technology,9,2 or more,oct.,2003,20,1,Player 2,1,18143,0,0
LILA-Burbank-S13,4,0,0,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,1,16645,1,1
LILA-Burbank-S13,7,0,0,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,0,9656,1,1
LILA-Burbank-S13,9,0,0,11,Male,Science / Technology,9,2 or more,apr.,2003,40,2,Player 3,0,6568,1,1
LILA-Burbank-S13,13,0,0,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,1,8096,1,1
LILA-Burbank-S13,3,0,1,0,Male,Science / Technology,9,1,jan.,2003,20,0,Player 1,2,14103,1,0
LILA-Burbank-S13,5,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,0,9282,1,1
LILA-Burbank-S13,6,0,1,0,Male,Science / Technology,9,1,jan.,2003,20,0,Player 1,0,28408,1,0
LILA-Burbank-S13,8,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,2,9017,1,1
LILA-Burbank-S13,14,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,0,5288,1,1
LILA-Burbank-S13,17,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,2,7878,1,1
LILA-Burbank-S13,18,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,0,Player 1,1,19001,1,1
LILA-Burbank-S13,19,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,1,Player 2,2,30342,1,1
LILA-Burbank-S13,20,0,1,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,2,23728,1,1
LILA-Burbank-S13,4,0,1,1,Male,Science / Technology,9,1,oct.,2003,20,1,Player 2,0,30639,0,0
LILA-Burbank-S13,9,0,1,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,1,10655,1,1
LILA-Burbank-S13,10,0,1,1,Male,Science / Technology,9,1,oct.,2003,40,1,Player 2,2,7363,1,1
LILA-Burbank-S13,3,0,1,2,Male,English,9,2 or more,jul.,2003,20,1,Player 2,0,24227,0,0
LILA-Burbank-S13,6,0,1,2,Male,English,9,2 or more,jul.,2003,20,1,Player 2,1,5631,0,0
LILA-Burbank-S13,7,0,1,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,0,4415,1,1
LILA-Burbank-S13,8,0,1,2,Male,English,9,2 or more,jul.,2003,40,0,Player 1,0,4337,0,1
LILA-Burbank-S13,12,0,1,2,Male,English,9,2 or more,jul.,2003,20,1,Player 2,0,10702,0,0
LILA-Burbank-S13,20,0,1,2,Male,English,9,2 or more,jul.,2003,20,0,Player 1,1,11045,1,0
LILA-Burbank-S13,5,0,1,3,Male,Math,9,1,nov.,2003,20,1,Player 2,1,28081,0,0
LILA-Burbank-S13,8,0,1,3,Male,Math,9,1,nov.,2003,20,1,Player 2,2,4930,0,0
LILA-Burbank-S13,18,0,1,3,Male,Math,9,1,nov.,2003,40,2,Player 3,0,3666,1,1
LILA-Burbank-S13,20,0,1,3,Male,Math,9,1,nov.,2003,20,1,Player 2,2,12028,0,0
LILA-Burbank-S13,5,0,1,4,Female,Math,9,0,jul.,2003,20,0,Player 1,2,21528,1,0
LILA-Burbank-S13,10,0,1,4,Female,Math,9,0,jul.,2003,40,2,Player 3,1,11357,1,1
LILA-Burbank-S13,3,0,1,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,2,39998,1,1
LILA-Burbank-S13,4,0,1,5,Male,French,9,2 or more,jul.,2003,20,0,Player 1,1,39562,1,0
LILA-Burbank-S13,7,0,1,5,Male,French,9,2 or more,jul.,2003,20,0,Player 1,2,22183,0,0
LILA-Burbank-S13,9,0,1,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,0,15054,1,1
LILA-Burbank-S13,14,0,1,5,Male,French,9,2 or more,jul.,2003,40,1,Player 2,2,17925,1,1
LILA-Burbank-S13,16,0,1,5,Male,French,9,2 or more,jul.,2003,40,0,Player 1,2,23276,0,1
LILA-Burbank-S13,17,0,1,5,Male,French,9,2 or more,jul.,2003,40,1,Player 2,0,24071,1,1
LILA-Burbank-S13,4,0,1,6,Female,English,9,1,apr.,2004,40,2,Player 3,1,6287,1,1
LILA-Burbank-S13,9,0,1,6,Female,English,9,1,apr.,2004,40,1,Player 2,0,8502,1,1
LILA-Burbank-S13,11,0,1,6,Female,English,9,1,apr.,2004,40,0,Player 1,1,8877,1,1
LILA-Burbank-S13,14,0,1,6,Female,English,9,1,apr.,2004,40,0,Player 1,2,6349,1,1
LILA-Burbank-S13,15,0,1,6,Female,English,9,1,apr.,2004,40,1,Player 2,0,6490,1,1
LILA-Burbank-S13,19,0,1,6,Female,English,9,1,apr.,2004,40,2,Player 3,1,3807,1,1
LILA-Burbank-S13,13,0,1,7,Female,Math,9,1,nov.,2003,40,2,Player 3,1,5008,1,1
LILA-Burbank-S13,16,0,1,7,Female,Math,9,1,nov.,2003,40,2,Player 3,0,4743,1,1
LILA-Burbank-S13,17,0,1,7,Female,Math,9,1,nov.,2003,40,0,Player 1,2,18081,1,1
LILA-Burbank-S13,18,0,1,7,Female,Math,9,1,nov.,2003,40,1,Player 2,0,6505,1,1
LILA-Burbank-S13,7,0,1,8,Male,Math,9,1,nov.,2004,40,1,Player 2,0,5288,1,1
LILA-Burbank-S13,11,0,1,8,Male,Math,9,1,nov.,2004,40,2,Player 3,2,2403,1,1
LILA-Burbank-S13,12,0,1,8,Male,Math,9,1,nov.,2004,20,0,Player 1,2,4820,1,0
LILA-Burbank-S13,13,0,1,10,Male,Science / Technology,9,2 or more,oct.,2003,40,1,Player 2,1,43165,1,1
LILA-Burbank-S13,15,0,1,10,Male,Science / Technology,9,2 or more,oct.,2003,20,0,Player 1,1,10998,0,0
LILA-Burbank-S13,16,0,1,10,Male,Science / Technology,9,2 or more,oct.,2003,20,1,Player 2,1,10935,0,0
LILA-Burbank-S13,11,0,1,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,0,6287,1,1
LILA-Burbank-S13,15,0,1,11,Male,Science / Technology,9,2 or more,apr.,2003,40,2,Player 3,2,4399,1,1
LILA-Burbank-S13,19,0,1,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,1,9251,1,1
LILA-Burbank-S13,10,0,2,0,Male,Science / Technology,9,1,jan.,2003,40,1,Player 2,2,33431,1,1
LILA-Burbank-S13,11,0,2,0,Male,Science / Technology,9,1,jan.,2003,40,2,Player 3,2,20420,1,1
LILA-Burbank-S13,16,0,2,0,Male,Science / Technology,9,1,jan.,2003,20,1,Player 2,1,31215,0,0
LILA-Burbank-S13,8,0,2,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,2,6287,1,1
LILA-Burbank-S13,14,0,2,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,0,7254,1,1
LILA-Burbank-S13,15,0,2,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,0,6521,1,1
LILA-Burbank-S13,19,0,2,1,Male,Science / Technology,9,1,oct.,2003,40,1,Player 2,2,5148,1,1
LILA-Burbank-S13,5,0,2,2,Male,English,9,2 or more,jul.,2003,20,0,Player 1,1,10281,0,0
LILA-Burbank-S13,4,0,2,3,Male,Math,9,1,nov.,2003,20,0,Player 1,2,73992,0,0
LILA-Burbank-S13,7,0,2,3,Male,Math,9,1,nov.,2003,20,0,Player 1,1,8268,0,0
LILA-Burbank-S13,9,0,2,3,Male,Math,9,1,nov.,2003,40,2,Player 3,0,5601,1,1
LILA-Burbank-S13,11,0,2,3,Male,Math,9,1,nov.,2003,20,1,Player 2,2,4274,0,0
LILA-Burbank-S13,15,0,2,3,Male,Math,9,1,nov.,2003,40,2,Player 3,2,3308,1,1
LILA-Burbank-S13,3,0,2,4,Female,Math,9,0,jul.,2003,20,1,Player 2,1,15584,1,0
LILA-Burbank-S13,4,0,2,4,Female,Math,9,0,jul.,2003,40,2,Player 3,1,7862,1,1
LILA-Burbank-S13,6,0,2,4,Female,Math,9,0,jul.,2003,40,1,Player 2,0,10905,1,1
LILA-Burbank-S13,8,0,2,4,Female,Math,9,0,jul.,2003,20,0,Player 1,2,13947,1,0
LILA-Burbank-S13,9,0,2,4,Female,Math,9,0,jul.,2003,40,1,Player 2,0,11653,1,1
LILA-Burbank-S13,11,0,2,4,Female,Math,9,0,jul.,2003,20,0,Player 1,1,27815,1,0
LILA-Burbank-S13,14,0,2,4,Female,Math,9,0,jul.,2003,40,0,Player 1,2,10530,1,1
LILA-Burbank-S13,16,0,2,4,Female,Math,9,0,jul.,2003,40,2,Player 3,0,13431,1,1
LILA-Burbank-S13,18,0,2,4,Female,Math,9,0,jul.,2003,40,1,Player 2,0,10718,1,1
LILA-Burbank-S13,6,0,2,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,2,12448,1,1
LILA-Burbank-S13,8,0,2,5,Male,French,9,2 or more,jul.,2003,20,1,Player 2,1,7535,0,0
LILA-Burbank-S13,12,0,2,5,Male,French,9,2 or more,jul.,2003,40,2,Player 3,2,13931,1,1
LILA-Burbank-S13,13,0,2,5,Male,French,9,2 or more,jul.,2003,20,0,Player 1,2,18081,0,0
LILA-Burbank-S13,10,0,2,6,Female,English,9,1,apr.,2004,40,2,Player 3,1,4540,1,1
LILA-Burbank-S13,13,0,2,6,Female,English,9,1,apr.,2004,40,2,Player 3,1,133193,1,1
LILA-Burbank-S13,17,0,2,6,Female,English,9,1,apr.,2004,40,0,Player 1,2,14804,1,1
LILA-Burbank-S13,20,0,2,6,Female,English,9,1,apr.,2004,40,0,Player 1,1,8127,1,1
LILA-Burbank-S13,7,0,2,7,Female,Math,9,1,nov.,2003,40,2,Player 3,0,5585,1,1
LILA-Burbank-S13,12,0,2,7,Female,Math,9,1,nov.,2003,40,1,Player 2,1,8127,1,1
LILA-Burbank-S13,15,0,2,7,Female,Math,9,1,nov.,2003,40,1,Player 2,0,15413,1,1
LILA-Burbank-S13,19,0,2,7,Female,Math,9,1,nov.,2003,40,2,Player 3,1,6194,1,1
LILA-Burbank-S13,13,0,2,8,Male,Math,9,1,nov.,2004,40,1,Player 2,1,5226,1,1
LILA-Burbank-S13,18,0,2,8,Male,Math,9,1,nov.,2004,40,0,Player 1,1,5522,1,1
LILA-Burbank-S13,3,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,0,Player 1,2,9454,1,1
LILA-Burbank-S13,4,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,20,1,Player 2,0,13276,0,0
LILA-Burbank-S13,5,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,20,2,Player 3,2,13214,0,0
LILA-Burbank-S13,6,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,20,0,Player 1,1,10936,0,0
LILA-Burbank-S13,7,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,1,Player 2,0,7894,1,1
LILA-Burbank-S13,9,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,0,Player 1,1,10998,1,1
LILA-Burbank-S13,12,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,0,Player 1,2,11076,1,1
LILA-Burbank-S13,17,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,2,Player 3,2,33540,1,1
LILA-Burbank-S13,20,0,2,10,Male,Science / Technology,9,2 or more,oct.,2003,40,2,Player 3,2,13806,1,1
LILA-Burbank-S13,3,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,20,2,Player 3,0,6302,0,0
LILA-Burbank-S13,10,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,1,7644,1,1
LILA-Burbank-S13,14,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,2,14867,1,1
LILA-Burbank-S13,17,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,0,48640,1,1
LILA-Burbank-S13,18,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,40,2,Player 3,0,9469,1,1
LILA-Burbank-S13,20,0,2,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,0,8486,1,1
LILA-Burbank-S13,7,0,3,0,Male,Science / Technology,9,1,jan.,2003,40,1,Player 2,0,13838,1,1
LILA-Burbank-S13,9,0,3,0,Male,Science / Technology,9,1,jan.,2003,40,0,Player 1,1,12465,1,1
LILA-Burbank-S13,13,0,3,0,Male,Science / Technology,9,1,jan.,2003,40,1,Player 2,1,10718,1,1
LILA-Burbank-S13,15,0,3,0,Male,Science / Technology,9,1,jan.,2003,40,0,Player 1,0,15927,1,1
LILA-Burbank-S13,5,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,0,14773,1,1
LILA-Burbank-S13,6,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,0,20810,1,1
LILA-Burbank-S13,11,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,2,7098,1,1
LILA-Burbank-S13,12,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,2,8127,1,1
LILA-Burbank-S13,17,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,2,3292,1,1
LILA-Burbank-S13,18,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,0,Player 1,1,6833,1,1
LILA-Burbank-S13,20,0,3,1,Male,Science / Technology,9,1,oct.,2003,40,2,Player 3,2,3776,1,1
LILA-Burbank-S13,4,0,3,2,Male,English,9,2 or more,jul.,2003,40,2,Player 3,1,7706,1,1
LILA-Burbank-S13,11,0,3,2,Male,English,9,2 or more,jul.,2003,20,0,Player 1,2,6099,0,0
LILA-Burbank-S13,15,0,3,2,Male,English,9,2 or more,jul.,2003,40,1,Player 2,0,8408,1,1
LILA-Burbank-S13,17,0,3,2,Male,English,9,2 or more,jul.,2003,40,0,Player 1,2,8674,1,1
LILA-Burbank-S13,18,0,3,2,Male,English,9,2 or more,jul.,2003,40,1,Player 2,0,9173,1,1
LILA-Burbank-S13,3,0,3,3,Male,Math,9,1,nov.,2003,40,2,Player 3,2,21138,1,1
LILA-Burbank-S13,13,0,3,3,Male,Math,9,1,nov.,2003,40,0,Player 1,1,6350,1,1
LILA-Burbank-S13,14,0,3,3,Male,Math,9,1,nov.,2003,20,1,Player 2,1,3838,0,0
LILA-Burbank-S13,7,0,3,4,Female,Math,9,0,jul.,2003,40,2,Player 3,0,10155,1,1
LILA-Burbank-S13,13,0,3,4,Female,Math,9,0,jul.,2003,40,2,Player 3,1,14133,1,1
LILA-Burbank-S13,19,0,3,4,Female,Math,9,0,jul.,2003,40,2,Player 3,1,7207,1,1
LILA-Burbank-S13,10,0,3,5,Male,French,9,2 or more,jul.,2003,20,0,Player 1,0,6630,0,0
LILA-Burbank-S13,19,0,3,5,Male,French,9,2 or more,jul.,2003,20,0,Player 1,2,16209,0,0
LILA-Burbank-S13,3,0,3,6,Female,English,9,1,apr.,2004,40,1,Player 2,1,6521,1,1
LILA-Burbank-S13,8,0,3,6,Female,English,9,1,apr.,2004,20,0,Player 1,0,17425,0,0
LILA-Burbank-S13,12,0,3,6,Female,English,9,1,apr.,2004,40,1,Player 2,1,14555,1,1
LILA-Burbank-S13,16,0,3,6,Female,English,9,1,apr.,2004,40,2,Player 3,0,5772,1,1
LILA-Burbank-S13,5,0,3,7,Female,Math,9,1,nov.,2003,40,0,Player 1,2,31854,1,1
LILA-Burbank-S13,6,0,3,7,Female,Math,9,1,nov.,2003,40,1,Player 2,0,17987,1,1
LILA-Burbank-S13,9,0,3,7,Female,Math,9,1,nov.,2003,40,1,Player 2,0,20311,1,1
LILA-Burbank-S13,10,0,3,7,Female,Math,9,1,nov.,2003,40,2,Player 3,1,5943,1,1
LILA-Burbank-S13,14,0,3,7,Female,Math,9,1,nov.,2003,20,0,Player 1,2,26800,1,0
LILA-Burbank-S13,20,0,3,7,Female,Math,9,1,nov.,2003,40,0,Player 1,1,7597,1,1
LILA-Burbank-S13,3,0,3,8,Male,Math,9,1,nov.,2004,40,0,Player 1,2,10187,1,1
LILA-Burbank-S13,4,0,3,8,Male,Math,9,1,nov.,2004,40,1,Player 2,1,7254,1,1
LILA-Burbank-S13,8,0,3,8,Male,Math,9,1,nov.,2004,40,2,Player 3,2,3401,1,1
LILA-Burbank-S13,10,0,3,8,Male,Math,9,1,nov.,2004,40,1,Player 2,2,4119,1,1
LILA-Burbank-S13,16,0,3,8,Male,Math,9,1,nov.,2004,40,1,Player 2,0,9126,1,1
LILA-Burbank-S13,19,0,3,8,Male,Math,9,1,nov.,2004,40,1,Player 2,2,2621,1,1
LILA-Burbank-S13,14,0,3,10,Male,Science / Technology,9,2 or more,oct.,2003,40,2,Player 3,0,9375,1,1
LILA-Burbank-S13,5,0,3,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,2,9375,1,1
LILA-Burbank-S13,6,0,3,11,Male,Science / Technology,9,2 or more,apr.,2003,40,2,Player 3,2,5678,1,1
LILA-Burbank-S13,8,0,3,11,Male,Science / Technology,9,2 or more,apr.,2003,40,1,Player 2,0,7285,1,1
LILA-Burbank-S13,12,0,3,11,Male,Science / Technology,9,2 or more,apr.,2003,40,2,Player 3,2,7520,1,1
LILA-Burbank-S13,16,0,3,11,Male,Science / Technology,9,2 or more,apr.,2003,40,0,Player 1,0,7987,1,1
LILA-Burbank-S14,4,0,0,0,Male,,9,,,2003,40,1,Player 2,1,11154,1,1
LILA-Burbank-S14,9,0,0,0,Male,,9,,,2003,40,0,Player 1,1,22152,1,1
LILA-Burbank-S14,12,0,0,0,Male,,9,,,2003,40,0,Player 1,2,11700,1,1
LILA-Burbank-S14,8,0,0,1,Female,Math,9,0,jul.,2003,40,1,Player 2,0,7285,1,1
LILA-Burbank-S14,15,0,0,1,Female,Math,9,0,jul.,2003,40,2,Player 3,2,3775,1,1
LILA-Burbank-S14,3,0,0,2,Male,Art / Music,9,1,sep.,2003,40,2,Player 3,2,14322,1,1
LILA-Burbank-S14,6,0,0,2,Male,Art / Music,9,1,sep.,2003,40,2,Player 3,2,7254,1,1
LILA-Burbank-S14,7,0,0,2,Male,Art / Music,9,1,sep.,2003,20,0,Player 1,2,49905,0,0
LILA-Burbank-S14,10,0,0,2,Male,Art / Music,9,1,sep.,2003,20,0,Player 1,0,12932,0,0
LILA-Burbank-S14,12,0,0,2,Male,Art / Music,9,1,sep.,2003,40,2,Player 3,2,16614,1,1
LILA-Burbank-S14,5,0,0,3,Female,Science / Technology,9,1,dec.,2003,40,1,Player 2,2,14679,1,1
LILA-Burbank-S14,18,0,0,3,Female,Science / Technology,9,1,dec.,2003,40,2,Player 3,0,4977,1,1
LILA-Burbank-S14,4,0,0,4,Female,English,9,2 or more,feb.,2003,40,2,Player 3,1,8097,1,1
LILA-Burbank-S14,5,0,0,4,Female,English,9,2 or more,feb.,2003,20,0,Player 1,1,12886,0,0
LILA-Burbank-S14,9,0,0,4,Female,English,9,2 or more,feb.,2003,20,1,Player 2,0,14337,1,0
LILA-Burbank-S14,11,0,0,4,Female,English,9,2 or more,feb.,2003,40,0,Player 1,1,10920,1,1
LILA-Burbank-S14,19,0,0,4,Female,English,9,2 or more,feb.,2003,40,2,Player 3,1,11575,1,1
LILA-Burbank-S14,6,0,0,5,Female,English,9,0,feb.,2003,40,0,Player 1,0,26241,1,1
LILA-Burbank-S14,7,0,0,5,Female,English,9,0,feb.,2003,40,1,Player 2,0,10562,1,1
LILA-Burbank-S14,17,0,0,5,Female,English,9,0,feb.,2003,40,2,Player 3,2,4587,1,1
LILA-Burbank-S14,19,0,0,5,Female,English,9,0,feb.,2003,40,1,Player 2,2,9890,1,1
